#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2014-04-03T13:10:04 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ533d5b416595	
#INFO	-out.max=unlimited	
#INFO	queryParameters=41	
#-oc.form=dec
#-out.max=unlimited
#-out.all=1
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-nav=cat:VII/196&tab:{VII/196/north}&tab:{VII/196/south}&key:source=VII/196/north&key:source=VII/196/south&HTTPPRM:&&-ref=VIZ533d5b416595&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-order=I&-oc.form=sexa&-meta.foot=1&-meta=1&-meta.ucd=2&-file=.&-meta=1&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-x.rs=10
#-source=VII/196/north,VII/196/south
#-order=I
#-out=recno
#-out=Shk
#-sort=Shk
#-out=m_Shk
#-out=Object
#-out=RAJ2000
#-out=DEJ2000
#-out=n_DEs
#-out=Star
#-out=Vmag
#-out=Rmag
#-out=RV
#-out.all=1
#-out=z
#-out=Note
#-out=Object
#-out=m_Object
#-out=RA2000
#-out=DE2000
#-out=a
#-out=e
#-out=PA
#-out=bjg
#-out=bjs
#-out=Area
#-out=Class
#-out=Notes
#-out.all=1
#
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_7196
#Name: VII/196
#Title: Shakhbazian compact groups of galaxies (Stoll+ 1993-97)
#Table	VII_196_north:
#Name: VII/196/north
#Title: Northern part (from POSS)
#Column	_RAJ2000	(F8.4)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F8.4)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec]
#Column	recno	(I8)	Record number within the original table (starting from 1)	[ucd=meta.record]
#Column	Shk	(I3)	Group name (Shakhbazian+, Cat. <VII/89>) (1)	[ucd=meta.id.part;meta.main]
#Column	m_Shk	(A1)	[a] Group 340 divided in 2 parts	[ucd=meta.code.multip]
#Column	Object	(I2)	Object number within group	[ucd=meta.id.part;meta.main]
#Column	RAJ2000	(A10)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A9)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	n_DEs	(A1)	[?H] Origin of positions (2)	[ucd=meta.note]
#Column	Star	(A1)	[S] S: object probably a star	[ucd=src.class]
#Column	Vmag	(F5.2)	? V magnitude	[ucd=phot.mag;em.opt.V]
#Column	Rmag	(F5.2)	? R magnitude	[ucd=phot.mag;em.opt.R]
#Column	RV	(I5)	? Radial velocity [NULL integer written as an empty string]	[ucd=phys.veloc;pos.heliocentric]
#Column	z	(F7.4)	? Redshift (3)	[ucd=src.redshift]
#Column	Note	(a56)	Other name or remark	[ucd=meta.id]
#_RAJ2000|_DEJ2000|recno|Shk|m_Shk|Object|RAJ2000|DEJ2000|n_DEs|Star|Vmag|Rmag|RV|z|Note
#deg|deg| | | | |"h:m:s"|"d:m:s"| | |mag|mag|km/s| |
#--------|--------|--------|---|-|--|----------|---------|-|-|-----|-----|-----|-------|--------------------------------------------------------
215.0475| -9.3656|    9393|328|  | |14 20 11.4|-09 21 56| 0.0412| 0.24| 24|20.97|21.88|   14|S|
215.0479| -9.2917|    9394|328|  | |14 20 11.5|-09 17 30| 0.3921| 0.84| 47|17.47|15.15|  216|G|
215.0487| -9.3756|    9395|328|  | |14 20 11.7|-09 22 32| 0.0752| 0.34|166|19.70|19.39|   37|G|
215.0492| -9.3547|    9396|328|  | |14 20 11.8|-09 21 17| 0.0859| 0.17|  8|18.08|16.25|   61|S|
215.0500| -9.3647|    9397|328|  | |14 20 12.0|-09 21 53| 0.0537| 0.38| 77|20.45|20.87|   19|S|
215.0508| -9.3172|    9398|328|  | |14 20 12.2|-09 19 02| 0.0483| 0.17| 38|20.22|20.41|   20|S|
215.0508| -9.3472|    9399|328|  | |14 20 12.2|-09 20 50| 0.0412| 0.17| 96|20.82|21.59|   15|S|
215.0517| -9.3108|    9400|328|  | |14 20 12.4|-09 18 39| 0.0680| 0.20| 23|18.91|17.85|   37|S|
215.0554| -9.2742|    9401|328|  | |14 20 13.3|-09 16 27| 0.0304| 0.22| 45|21.84|23.55|    8|F|
215.0558| -9.3236|    9402|328|  | |14 20 13.4|-09 19 25| 0.0376| 0.03| 90|20.78|21.51|   14|S|
215.0558| -9.3781|    9403|328|  | |14 20 13.4|-09 22 41| 0.0430| 0.19|  0|20.42|20.82|   16|S|
215.0567| -9.4042|    9404|328|  | |14 20 13.6|-09 24 15| 0.0877| 0.16| 35|18.00|16.12|   66|S|
215.0592| -9.3239|    9405|328|  | |14 20 14.2|-09 19 26| 0.0734| 0.09| 30|18.52|17.10|   48|S|
215.0592| -9.3058|    9406|328|  | |14 20 14.2|-09 18 21| 0.0591| 0.17|157|20.24|20.43|   29|G|
215.0604| -9.4056|    9407|328|  | |14 20 14.5|-09 24 20| 0.0394| 0.56|  0|21.73|23.32|    8|F|
215.0608| -9.2542|    9408|328|  | |14 20 14.6|-09 15 15| 0.0448| 0.13|124|21.40|22.70|   14|F|
215.0612| -9.3883|    9409|328|  | |14 20 14.7|-09 23 18| 0.0430| 0.55| 18|21.89|23.63|    9|F|
215.0617| -9.3839|    9410|328|  | |14 20 14.8|-09 23 02| 0.1522| 0.42|147|17.68|15.56|  131|G|
215.0621| -9.2686|    9411|328|  | |14 20 14.9|-09 16 07| 0.0573| 0.38|176|20.50|20.95|   21|S|
215.0621| -9.2772|    9412|328|  | |14 20 14.9|-09 16 38| 0.0519| 0.25| 31|20.15|20.28|   21|S|
215.0654| -9.3372|    9413|328|  | |14 20 15.7|-09 20 14| 0.0394| 0.20| 11|21.01|21.97|   13|S|
215.0654| -9.2772|    9414|328|  | |14 20 15.7|-09 16 38| 0.0430| 0.34| 51|20.95|21.86|   13|S|
215.0675| -9.3278|    9415|328|  | |14 20 16.2|-09 19 40| 0.0466| 0.11|131|20.38|20.74|   20|S|
215.0717| -9.3711|    9416|328|  | |14 20 17.2|-09 22 16| 0.0573| 0.17| 66|20.25|20.47|   27|G|
215.0725| -9.3153|    9417|328|  | |14 20 17.4|-09 18 55| 0.0466| 0.06| 20|20.08|20.14|   21|S|
215.0762| -9.3394|    9418|328|  | |14 20 18.3|-09 20 22| 0.0448| 0.10|122|20.70|21.36|   18|S|
215.0775| -9.2536|    9419|328|  | |14 20 18.6|-09 15 13| 0.0877| 0.08| 40|17.74|15.60|   72|S|
215.0775| -9.3739|    9420|328|  | |14 20 18.6|-09 22 26| 0.0573| 0.17| 40|19.50|19.02|   29|S|
215.0779| -9.4086|    9421|328|  | |14 20 18.7|-09 24 31| 0.0501| 0.17| 39|20.11|20.22|   21|S|
215.0783| -9.3594|    9422|328|  | |14 20 18.8|-09 21 34| 0.0448| 0.20|156|20.47|20.91|   16|S|
215.0783| -9.3194|    9423|328|  | |14 20 18.8|-09 19 10| 0.0412| 0.14| 45|21.02|21.97|   15|S|
215.0792| -9.2839|    9424|328|  | |14 20 19.0|-09 17 02| 0.1110| 0.11| 20|17.42|15.06|  102|S|
215.0792| -9.2908|    9425|328|  | |14 20 19.0|-09 17 27| 0.0716| 0.14| 27|18.70|17.44|   43|S|
215.0800| -9.3139|    9426|328|  | |14 20 19.2|-09 18 50| 0.1593| 0.39| 41|17.41|15.04|  150|G|
215.0800| -9.3225|    9427|328|  | |14 20 19.2|-09 19 21| 0.0483| 0.28| 23|20.41|20.80|   18|S|
215.0825| -9.2853|    9428|328|  | |14 20 19.8|-09 17 07| 0.0501| 0.44| 26|21.33|22.59|   14|G|
215.0829| -9.3533|    9429|328|  | |14 20 19.9|-09 21 12| 0.0609| 0.09|  1|19.84|19.66|   34|G|
215.0842| -9.3231|    9430|328|  | |14 20 20.2|-09 19 23| 0.0698| 0.19| 27|18.92|17.87|   40|S|
215.0842| -9.3425|    9431|328|  | |14 20 20.2|-09 20 33| 0.0448| 0.25|  5|20.80|21.55|   16|S|
215.0846| -9.3267|    9432|328|  | |14 20 20.3|-09 19 36| 0.0271| 0.08| 90|21.98|23.80|    7|F|
215.0858| -9.2689|    9433|328|  | |14 20 20.6|-09 16 08| 0.0895| 0.19| 42|18.05|16.19|   66|S|
215.0862| -9.3789|    9434|328|  | |14 20 20.7|-09 22 44| 0.0286| 0.39| 90|21.97|23.78|    6|F|
215.0883| -9.3031|    9435|328|  | |14 20 21.2|-09 18 11| 0.0430| 0.27| 65|20.63|21.24|   14|S|
215.0883| -9.3900|    9436|328|  | |14 20 21.2|-09 23 24| 0.0358| 0.45| 31|21.95|23.74|    7|F|
215.0883| -9.3825|    9437|328|  | |14 20 21.2|-09 22 57| 0.0627| 0.45| 30|20.51|20.97|   22|G|
215.0887| -9.3706|    9438|328|  | |14 20 21.3|-09 22 14| 0.0591| 0.14| 31|19.51|19.02|   31|S|
215.0912| -9.4172|    9439|328|  | |14 20 21.9|-09 25 02| 0.0645| 0.06|142|18.89|17.83|   39|S|
215.0925| -9.3975|    9440|328|  | |14 20 22.2|-09 23 51| 0.0519| 0.23| 18|20.05|20.10|   21|S|
215.0946| -9.2892|    9441|328|  | |14 20 22.7|-09 17 21| 0.0394| 0.36| 90|21.53|22.97|   11|F|
215.0946| -9.3925|    9442|328|  | |14 20 22.7|-09 23 33| 0.0537| 0.22| 52|20.05|20.08|   23|S|
215.0954| -9.3828|    9443|328|  | |14 20 22.9|-09 22 58| 0.0519| 0.16|  9|20.32|20.60|   22|S|
215.0996| -9.3167|    9444|328|  | |14 20 23.9|-09 19 00| 0.0537| 0.19|102|20.24|20.45|   23|S|
215.1021| -9.3289|    9445|328|  | |14 20 24.5|-09 19 44| 0.0358| 0.22|135|21.78|23.45|   10|F|
215.1054| -9.4117|    9446|328|  | |14 20 25.3|-09 24 42| 0.0394| 0.36|141|21.69|23.26|   10|F|
215.1062| -9.2831|    9447|328|  | |14 20 25.5|-09 16 59| 0.0734| 0.09| 15|19.51|19.01|   48|G|
215.1096| -9.2781|    9448|328|  | |14 20 26.3|-09 16 41| 0.0412| 0.02|  0|20.42|20.82|   17|S|
215.1104| -9.3225|    9449|328|  | |14 20 26.5|-09 19 21| 0.0430| 0.30|135|21.56|23.03|   13|F|
215.1108| -9.3169|    9450|328|  | |14 20 26.6|-09 19 01| 0.0483| 0.41| 42|21.21|22.36|   14|G|
215.1117| -9.3522|    9451|328|  | |14 20 26.8|-09 21 08| 0.0376| 0.39|174|21.76|23.40|    9|F|
215.1125| -9.3683|    9452|328|  | |14 20 27.0|-09 22 06| 0.1629| 0.53| 22|17.52|15.25|  125|G|
215.1138| -9.3961|    9453|328|  | |14 20 27.3|-09 23 46| 0.0519| 0.27| 56|20.40|20.78|   20|S|
215.1171| -9.3147|    9454|328|  | |14 20 28.1|-09 18 53| 0.0555| 0.20|  9|20.34|20.64|   25|G|
215.1183| -9.2931|    9455|328|  | |14 20 28.4|-09 17 35| 0.0716| 0.22| 11|18.72|17.48|   40|S|
215.1192| -9.4164|    9456|328|  | |14 20 28.6|-09 24 59| 0.0519| 0.22|153|20.69|21.34|   20|G|
215.1196| -9.3867|    9457|328|  | |14 20 28.7|-09 23 12| 0.0304| 0.22|135|21.84|23.55|    8|F|
215.1200| -9.3253|    9458|328|  | |14 20 28.8|-09 19 31| 0.1021| 0.31| 63|19.67|19.31|   47|S|
215.1208| -9.2681|    9459|328|  | |14 20 29.0|-09 16 05| 0.0519| 0.36|  0|20.90|21.74|   18|G|
215.1229| -9.3156|    9460|328|  | |14 20 29.5|-09 18 56| 0.0967| 0.45| 70|19.17|18.35|   44|G|
215.1237| -9.3203|    9461|328|  | |14 20 29.7|-09 19 13| 0.0591| 0.22|  7|19.64|19.27|   28|S|
215.1242| -9.3892|    9462|328|  | |14 20 29.8|-09 23 21| 0.0412| 0.17| 96|20.58|21.12|   15|S|
215.1242| -9.3425|    9463|328|  | |14 20 29.8|-09 20 33| 0.0662| 0.25|  3|19.59|19.18|   33|G|
215.1246| -9.3872|    9464|328|  | |14 20 29.9|-09 23 14| 0.0358| 0.28|  0|21.55|22.99|   10|F|
215.1262| -9.3744|    9465|328|  | |14 20 30.3|-09 22 28| 0.0412| 0.13| 76|20.87|21.68|   15|S|
215.1271| -9.2772|    9466|328|  | |14 20 30.5|-09 16 38| 0.0466| 0.20|  0|20.47|20.91|   18|S|
215.1308| -9.2569|    9467|328|  | |14 20 31.4|-09 15 25| 0.0340| 0.28|160|21.87|23.59|    9|F|
215.1308| -9.2994|    9468|328|  | |14 20 31.4|-09 17 58| 0.2220| 0.66|141|17.23|14.69|  168|G|
215.1329| -9.3497|    9469|328|  | |14 20 31.9|-09 20 59| 0.1432| 0.08| 33|16.82|13.90|  168|S|
215.1337| -9.3006|    9470|328|  | |14 20 32.1|-09 18 02| 0.0519| 0.08|138|19.79|19.58|   26|S|
215.1337| -9.3122|    9471|328|  | |14 20 32.1|-09 18 44| 0.0609| 0.09|148|19.30|18.62|   34|S|
215.1342| -9.3272|    9472|328|  | |14 20 32.2|-09 19 38| 0.0286| 0.00|   |21.62|23.13|    9|F|
215.1350| -9.3461|    9473|328|  | |14 20 32.4|-09 20 46| 0.0448| 0.20|179|20.59|21.14|   16|S|
215.1362| -9.3117|    9474|328|  | |14 20 32.7|-09 18 42| 0.1056| 0.39|177|18.60|17.27|   65|G|
215.1408| -9.3781|    9475|328|  | |14 20 33.8|-09 22 41| 0.0645| 0.20| 42|19.15|18.33|   34|S|
215.1421| -9.3989|    9476|328|  | |14 20 34.1|-09 23 56| 0.0466| 0.50| 22|21.42|22.74|   11|F|
215.1437| -9.3158|    9477|328|  | |14 20 34.5|-09 18 57| 0.0752| 0.25|  2|18.89|17.83|   42|S|
215.1462| -9.2556|    9478|328|  | |14 20 35.1|-09 15 20| 0.0340| 0.33|  7|21.91|23.67|    8|F|
215.1462| -9.4011|    9479|328|  | |14 20 35.1|-09 24 04| 0.0304| 0.31| 30|21.88|23.61|    7|F|
215.1471| -9.3344|    9480|328|  | |14 20 35.3|-09 20 04| 0.0358| 0.28|  0|21.45|22.82|   10|F|
215.1471| -9.2922|    9481|328|  | |14 20 35.3|-09 17 32| 0.0412| 0.14| 45|20.74|21.43|   15|S|
215.1496| -9.3514|    9482|328|  | |14 20 35.9|-09 21 05| 0.0734| 0.17| 57|18.72|17.50|   44|S|
215.1508| -9.3450|    9483|328|  | |14 20 36.2|-09 20 42| 0.0304| 0.19|  0|21.70|23.28|    8|F|
215.1521| -9.3656|    9484|328|  | |14 20 36.5|-09 21 56| 0.0340| 0.22|  0|21.42|22.74|   10|F|
215.1525| -9.3636|    9485|328|  | |14 20 36.6|-09 21 49| 0.0770| 0.16| 70|18.50|17.08|   50|S|
215.1529| -9.3208|    9486|328|  | |14 20 36.7|-09 19 15| 0.0627| 0.08| 40|19.08|18.20|   36|S|
215.1533| -9.3847|    9487|328|  | |14 20 36.8|-09 23 05| 0.0519| 0.19| 80|20.14|20.26|   23|S|
215.1537| -9.2786|    9488|328|  | |14 20 36.9|-09 16 43| 0.0340| 0.28| 20|21.65|23.20|    9|F|
215.1537| -9.4114|    9489|328|  | |14 20 36.9|-09 24 41| 0.0806| 0.59|155|20.48|20.91|   27|G|
215.1596| -9.3750|    9490|328|  | |14 20 38.3|-09 22 30| 0.0645| 0.06| 36|18.85|17.75|   39|S|
215.1608| -9.3972|    9491|328|  | |14 20 38.6|-09 23 50| 0.0806| 0.09| 28|18.09|16.29|   59|S|
215.1612| -9.3850|    9492|328|  | |14 20 38.7|-09 23 06| 0.0519| 0.31|177|20.28|20.55|   19|S|
215.1612| -9.3728|    9493|328|  | |14 20 38.7|-09 22 22| 0.0770| 0.17| 17|18.50|17.08|   49|S|
215.1637| -9.3150|    9494|328|  | |14 20 39.3|-09 18 54| 0.1611| 0.59| 64|17.89|15.96|  106|G|
215.1642| -9.4053|    9495|328|  | |14 20 39.4|-09 24 19| 0.0430| 0.33|116|21.58|23.05|   13|F|
215.1646| -9.3253|    9496|328|  | |14 20 39.5|-09 19 31| 0.0824| 0.19| 23|18.25|16.60|   54|S|
215.1679| -9.3206|    9497|328|  | |14 20 40.3|-09 19 14| 0.0537| 0.20|167|20.25|20.47|   23|S|
215.1687| -9.2864|    9498|328|  | |14 20 40.5|-09 17 11| 0.0483| 0.25| 35|20.26|20.51|   18|S|
215.1692| -9.2678|    9499|328|  | |14 20 40.6|-09 16 04| 0.0501| 0.23| 18|20.99|21.91|   19|G|
215.1700| -9.3108|    9500|328|  | |14 20 40.8|-09 18 39| 0.0286| 0.00|   |21.85|23.59|    9|F|
215.1708| -9.3564|    9501|328|  | |14 20 41.0|-09 21 23| 0.0340| 0.05| 45|21.40|22.72|   11|F|
215.1767| -9.3164|    9502|328|  | |14 20 42.4|-09 18 59| 0.0591| 0.23|109|20.28|20.53|   27|G|
215.1771| -9.3228|    9503|328|  | |14 20 42.5|-09 19 22| 0.0698| 0.22| 10|18.90|17.85|   39|S|
215.1771| -9.2831|    9504|328|  | |14 20 42.5|-09 16 59| 0.1468| 0.33|163|17.83|15.85|  140|G|
215.1779| -9.2897|    9505|328|  | |14 20 42.7|-09 17 23| 0.0286| 0.00|   |21.55|23.01|    9|F|
215.1792| -9.2775|    9506|328|  | |14 20 43.0|-09 16 39| 0.0501| 0.17| 90|19.99|19.97|   22|S|
215.1808| -9.3200|    9507|328|  | |14 20 43.4|-09 19 12| 0.2560| 0.27|  6|16.10|12.51|  330|S|
215.1812| -9.3322|    9508|328|  | |14 20 43.5|-09 19 56| 0.0716| 0.16| 19|18.78|17.62|   43|S|
215.1812| -9.3083|    9509|328|  | |14 20 43.5|-09 18 30| 0.0537| 0.19| 20|19.99|19.97|   24|S|
215.1846| -9.3425|    9510|328|  | |14 20 44.3|-09 20 33| 0.0448| 0.24|105|20.49|20.95|   17|S|
215.1858| -9.2800|    9511|328|  | |14 20 44.6|-09 16 48| 0.0430| 0.33| 26|21.34|22.61|   13|F|
215.1867| -9.2750|    9512|328|  | |14 20 44.8|-09 16 30| 0.0662| 0.23| 34|19.14|18.31|   33|S|
215.1883| -9.2878|    9513|328|  | |14 20 45.2|-09 17 16| 0.0358| 0.41| 66|21.78|23.44|    8|F|
215.1883| -9.2639|    9514|328|  | |14 20 45.2|-09 15 50| 0.0483| 0.13|  4|20.33|20.62|   20|S|
215.1896| -9.3939|    9515|328|  | |14 20 45.5|-09 23 38| 0.0412| 0.24|156|20.80|21.55|   14|S|
215.1912| -9.2656|    9516|328|  | |14 20 45.9|-09 15 56| 0.1164| 0.09| 88|17.40|15.02|  114|S|
215.1921| -9.3897|    9517|328|  | |14 20 46.1|-09 23 23| 0.0698| 0.20| 41|18.88|17.81|   40|S|
215.1925| -9.3697|    9518|328|  | |14 20 46.2|-09 22 11| 0.1021| 0.44|143|18.52|17.12|   55|G|
215.1975| -9.3739|    9519|328|  | |14 20 47.4|-09 22 26| 0.0806| 0.27|179|19.21|18.45|   48|G|
215.1987| -9.3836|    9520|328|  | |14 20 47.7|-09 23 01| 0.0591| 0.13| 38|19.30|18.64|   32|S|
215.2008| -9.3669|    9521|328|  | |14 20 48.2|-09 22 01| 0.0537| 0.27| 12|20.06|20.12|   22|S|
219.3021| -3.7567|    9522|329| 1| |14 37 12.5|-03 45 24| 0.0627| 0.11| 38|19.69|18.43|   34|S|
219.2996| -3.7583|    9523|329| 2| |14 37 11.9|-03 45 30| 0.0752| 0.31| 61|19.74|18.55|   39|G|
219.3000| -3.7642|    9524|329| 3| |14 37 12.0|-03 45 51| 0.1629| 0.31|119|17.96|15.26|  156|G|
219.2925| -3.7683|    9525|329| 4| |14 37 10.2|-03 46 06| 0.1056| 0.41| 30|18.94|17.06|   64|G|
219.2950| -3.7742|    9526|329| 5| |14 37 10.8|-03 46 27| 0.1182| 0.39|176|18.73|16.69|   79|G|
219.3062| -3.7728|    9527|329| 6| |14 37 13.5|-03 46 22| 0.0519| 0.05| 80|20.09|19.20|   26|S|
219.3096| -3.7728|    9528|329| 7| |14 37 14.3|-03 46 22| 0.0555| 0.05|  1|19.61|18.28|   30|S|
219.2475| -3.8114|    9529|329| A| |14 36 59.4|-03 48 41| 0.0680| 0.14| 22|19.34|17.78|   40|S|
219.2458| -3.7158|    9530|329| B| |14 36 59.0|-03 42 57| 0.0734| 0.14| 73|18.99|17.12|   46|S|
219.3633| -3.7181|    9531|329| C| |14 37 27.2|-03 43 05| 0.0716| 0.09| 19|18.90|16.94|   46|S|
219.3229| -3.8417|    9532|329| D| |14 37 17.5|-03 50 30| 0.0770| 0.06| 64|18.73|16.63|   56|S|
219.2000| -3.7847|    9533|329|  | |14 36 48.0|-03 47 05| 0.0412| 0.14|135|21.00|20.92|   15|S|
219.2004| -3.7789|    9534|329|  | |14 36 48.1|-03 46 44| 0.0573| 0.11| 79|19.89|18.80|   30|S|
219.2017| -3.7819|    9535|329|  | |14 36 48.4|-03 46 55| 0.0519| 0.17|120|20.18|19.33|   23|S|
219.2025| -3.8658|    9536|329|  | |14 36 48.6|-03 51 57| 0.0358| 0.28| 90|21.81|22.57|   10|F|
219.2033| -3.7356|    9537|329|  | |14 36 48.8|-03 44 08| 0.0412| 0.24|114|21.04|21.00|   14|S|
219.2037| -3.7047|    9538|329|  | |14 36 48.9|-03 42 17| 0.0573| 0.17| 59|19.87|18.75|   27|S|
219.2058| -3.7131|    9539|329|  | |14 36 49.4|-03 42 47| 0.0609| 0.16| 92|19.85|18.75|   32|S|
219.2112| -3.8061|    9540|329|  | |14 36 50.7|-03 48 22| 0.1808| 0.05| 22|16.74|12.84|  265|S|
219.2121| -3.7611|    9541|329|  | |14 36 50.9|-03 45 40| 0.0466| 0.20|  0|20.68|20.30|   18|S|
219.2121| -3.8664|    9542|329|  | |14 36 50.9|-03 51 59| 0.0466| 0.16| 60|21.00|20.92|   18|S|
219.2142| -3.8078|    9543|329|  | |14 36 51.4|-03 48 28| 0.0483| 0.19| 64|20.55|20.06|   20|S|
219.2167| -3.7708|    9544|329|  | |14 36 52.0|-03 46 15| 0.0394| 0.25| 58|21.44|21.81|   12|S|
219.2192| -3.8564|    9545|329|  | |14 36 52.6|-03 51 23| 0.0501| 0.17|144|20.54|20.04|   21|S|
219.2200| -3.8097|    9546|329|  | |14 36 52.8|-03 48 35| 0.0680| 0.06|  2|19.07|17.28|   44|S|
219.2221| -3.7592|    9547|329|  | |14 36 53.3|-03 45 33| 0.0788| 0.09| 75|18.59|16.37|   58|S|
219.2250| -3.7736|    9548|329|  | |14 36 54.0|-03 46 25| 0.0752| 0.28|160|20.01|19.10|   39|G|
219.2254| -3.7672|    9549|329|  | |14 36 54.1|-03 46 02| 0.0448| 0.10| 84|20.81|20.57|   19|S|
219.2300| -3.8156|    9550|329|  | |14 36 55.2|-03 48 56| 0.0448| 0.24|105|20.84|20.63|   17|S|
219.2304| -3.7450|    9551|329|  | |14 36 55.3|-03 44 42| 0.0734| 0.13| 56|18.91|16.96|   47|S|
219.2325| -3.8653|    9552|329|  | |14 36 55.8|-03 51 55| 0.0430| 0.34|  2|21.45|21.84|   12|S|
219.2333| -3.7183|    9553|329|  | |14 36 56.0|-03 43 06| 0.0483| 0.47| 11|21.65|22.20|   12|F|
219.2346| -3.7786|    9554|329|  | |14 36 56.3|-03 46 43| 0.1074| 0.09| 16|17.85|14.98|   99|S|
219.2346| -3.8114|    9555|329|  | |14 36 56.3|-03 48 41| 0.0501| 0.28|  4|20.66|20.28|   19|S|
219.2350| -3.7267|    9556|329|  | |14 36 56.4|-03 43 36| 0.0286| 0.00|   |21.63|22.18|    9|F|
219.2371| -3.7522|    9557|329|  | |14 36 56.9|-03 45 08| 0.0734| 0.09| 78|18.94|17.02|   48|S|
219.2379| -3.7822|    9558|329|  | |14 36 57.1|-03 46 56| 0.0627| 0.25|127|20.23|19.47|   30|G|
219.2383| -3.7608|    9559|329|  | |14 36 57.2|-03 45 39| 0.0394| 0.28|115|21.60|22.12|   11|F|
219.2383| -3.8331|    9560|329|  | |14 36 57.2|-03 49 59| 0.0340| 0.22|  0|21.34|21.65|   10|S|
219.2387| -3.7339|    9561|329|  | |14 36 57.3|-03 44 02| 0.0734| 0.25| 89|19.86|18.80|   42|G|
219.2392| -3.7656|    9562|329|  | |14 36 57.4|-03 45 56| 0.1164| 0.59| 13|19.15|17.47|   56|G|
219.2400| -3.7850|    9563|329|  | |14 36 57.6|-03 47 06| 0.0358| 0.14| 72|21.73|22.37|   11|F|
219.2446| -3.7731|    9564|329|  | |14 36 58.7|-03 46 23| 0.0466| 0.16| 45|20.87|20.67|   19|S|
219.2446| -3.8064|    9565|329|  | |14 36 58.7|-03 48 23| 0.0788| 0.16| 19|18.77|16.71|   54|S|
219.2496| -3.7633|    9566|329|  | |14 36 59.9|-03 45 48| 0.0662| 0.16| 20|19.43|17.96|   38|S|
219.2512| -3.7486|    9567|329|  | |14 37 00.3|-03 44 55| 0.0340| 0.28|160|21.94|22.81|    9|F|
219.2537| -3.7939|    9568|329|  | |14 37 00.9|-03 47 38| 0.0609| 0.16| 55|19.59|18.24|   32|S|
219.2558| -3.8158|    9569|329|  | |14 37 01.4|-03 48 57| 0.0466| 0.06|160|20.36|19.71|   21|S|
219.2567| -3.8492|    9570|329|  | |14 37 01.6|-03 50 57| 0.0627| 0.16| 23|19.58|18.22|   33|S|
219.2592| -3.7881|    9571|329|  | |14 37 02.2|-03 47 17| 0.0412| 0.14| 45|20.69|20.33|   15|S|
219.2617| -3.8525|    9572|329|  | |14 37 02.8|-03 51 09| 0.0555| 0.03|  5|19.79|18.63|   29|S|
219.2629| -3.7639|    9573|329|  | |14 37 03.1|-03 45 50| 0.0483| 0.11| 45|20.46|19.88|   22|S|
219.2633| -3.8481|    9574|329|  | |14 37 03.2|-03 50 53| 0.0501| 0.28|176|20.89|20.75|   19|G|
219.2646| -3.8356|    9575|329|  | |14 37 03.5|-03 50 08| 0.0448| 0.52| 10|21.87|22.67|   10|F|
219.2671| -3.8581|    9576|329|  | |14 37 04.1|-03 51 29| 0.0591| 0.11| 81|19.62|18.29|   32|S|
219.2675| -3.7492|    9577|329|  | |14 37 04.2|-03 44 57| 0.0985| 0.33| 60|18.50|16.22|   65|G|
219.2675| -3.8044|    9578|329|  | |14 37 04.2|-03 48 16| 0.0394| 0.25|143|21.50|21.92|   12|S|
219.2683| -3.7981|    9579|329|  | |14 37 04.4|-03 47 53| 0.1200| 0.09| 39|17.68|14.69|  120|S|
219.2696| -3.7431|    9580|329|  | |14 37 04.7|-03 44 35| 0.0412| 0.13|127|21.01|20.96|   14|S|
219.2729| -3.7558|    9581|329|  | |14 37 05.5|-03 45 21| 0.0394| 0.39| 18|21.95|22.79|   10|F|
219.2742| -3.8522|    9582|329|  | |14 37 05.8|-03 51 08| 0.0716| 0.14| 92|18.98|17.10|   46|S|
219.2746| -3.8481|    9583|329|  | |14 37 05.9|-03 50 53| 0.0466| 0.16| 45|20.60|20.18|   19|S|
219.2750| -3.7183|    9584|329|  | |14 37 06.0|-03 43 06| 0.1110| 0.09| 21|17.67|14.67|  110|S|
219.2750| -3.7792|    9585|329|  | |14 37 06.0|-03 46 45| 0.1969| 0.41|106|17.74|14.82|  207|G|
219.2754| -3.8428|    9586|329|  | |14 37 06.1|-03 50 34| 0.0698| 0.20|169|19.79|18.67|   38|G|
219.2767| -3.8469|    9587|329|  | |14 37 06.4|-03 50 49| 0.0698| 0.53| 66|20.75|20.47|   22|G|
